car_id,Transmission,Engine Size (cm3),Fuel Type,Powertrain,CO2 emission,Engine Size (cm3) (bins)
2930,Manual,1998,Petrol,Internal Combustion Engine (ICE),134,1350
2931,Manual,1998,Petrol,Internal Combustion Engine (ICE),134,1350
2932,Manual,1998,Petrol,Internal Combustion Engine (ICE),134,1350
2933,Manual,1998,Petrol,Internal Combustion Engine (ICE),127,1350
2934,Manual,1998,Petrol,Internal Combustion Engine (ICE),127,1350
2935,Manual,1998,Petrol,Internal Combustion Engine (ICE),127,1350
2936,Manual,1998,Petrol,Internal Combustion Engine (ICE),127,1350
2937,Manual,1998,Petrol,Internal Combustion Engine (ICE),137,1350
2938,Manual,1998,Petrol,Internal Combustion Engine (ICE),137,1350
2939,Automatic,1998,Petrol,Internal Combustion Engine (ICE),181,1350
2940,Automatic,1998,Petrol,Internal Combustion Engine (ICE),181,1350
2941,Automatic,1998,Petrol,Internal Combustion Engine (ICE),181,1350
2942,Manual,1998,Petrol,Internal Combustion Engine (ICE),166,1350
2943,Manual,1998,Petrol,Internal Combustion Engine (ICE),166,1350
2944,Manual,1998,Petrol,Internal Combustion Engine (ICE),166,1350
2945,Automatic,1998,Petrol,Internal Combustion Engine (ICE),161,1350
2946,Automatic,1998,Petrol,Internal Combustion Engine (ICE),161,1350
2947,Automatic,1998,Petrol,Internal Combustion Engine (ICE),161,1350
2948,Automatic,1998,Petrol,Internal Combustion Engine (ICE),161,1350
2949,Manual,1998,Petrol,Internal Combustion Engine (ICE),149,1350
2950,Manual,1998,Petrol,Internal Combustion Engine (ICE),149,1350
2951,Manual,1998,Petrol,Internal Combustion Engine (ICE),149,1350
2952,Manual,1998,Petrol,Internal Combustion Engine (ICE),149,1350
2953,Manual,1998,Petrol,Internal Combustion Engine (ICE),149,1350
2954,Manual,1998,Petrol,Internal Combustion Engine (ICE),149,1350
2955,Manual,1998,Petrol,Internal Combustion Engine (ICE),149,1350
2961,Automatic,1998,Petrol,Internal Combustion Engine (ICE),173,1350
2970,Automatic,1998,Petrol,Internal Combustion Engine (ICE),173,1350
2971,Automatic,1998,Petrol,Internal Combustion Engine (ICE),173,1350
2972,Automatic,1998,Petrol,Internal Combustion Engine (ICE),173,1350
2973,Automatic,1998,Petrol,Internal Combustion Engine (ICE),173,1350
2974,Automatic,1998,Petrol,Internal Combustion Engine (ICE),173,1350
2983,Automatic,1998,Petrol,Internal Combustion Engine (ICE),165,1350
2984,Automatic,1998,Petrol,Internal Combustion Engine (ICE),164,1350
2985,Automatic,1998,Petrol,Internal Combustion Engine (ICE),166,1350
2986,Automatic,1998,Petrol,Internal Combustion Engine (ICE),166,1350
2987,Automatic,1998,Petrol,Internal Combustion Engine (ICE),166,1350
2988,Automatic,1998,Petrol,Internal Combustion Engine (ICE),166,1350
3010,Manual,1998,Petrol,Internal Combustion Engine (ICE),163,1350
3011,Manual,1998,Petrol,Internal Combustion Engine (ICE),160,1350
3012,Manual,1998,Petrol,Internal Combustion Engine (ICE),160,1350
3013,Manual,1998,Petrol,Internal Combustion Engine (ICE),160,1350
3014,Manual,1998,Petrol,Internal Combustion Engine (ICE),160,1350
3023,Manual,1998,Petrol,Internal Combustion Engine (ICE),152,1350
3024,Manual,1998,Petrol,Internal Combustion Engine (ICE),163,1350
3025,Manual,1998,Petrol,Internal Combustion Engine (ICE),154,1350
3026,Manual,1998,Petrol,Internal Combustion Engine (ICE),153,1350
3027,Manual,1998,Petrol,Internal Combustion Engine (ICE),153,1350
3028,Manual,1998,Petrol,Internal Combustion Engine (ICE),153,1350
3060,Automatic,1998,Petrol,Internal Combustion Engine (ICE),152,1350
3061,Automatic,1998,Petrol,Internal Combustion Engine (ICE),152,1350
3062,Automatic,1998,Petrol,Internal Combustion Engine (ICE),152,1350
3063,Automatic,1998,Petrol,Internal Combustion Engine (ICE),152,1350
3064,Automatic,1998,Petrol,Internal Combustion Engine (ICE),152,1350
3065,Automatic,1998,Petrol,Internal Combustion Engine (ICE),140,1350
3066,Automatic,1998,Petrol,Internal Combustion Engine (ICE),140,1350
3067,Automatic,1998,Petrol,Internal Combustion Engine (ICE),140,1350
3068,Automatic,1998,Petrol,Internal Combustion Engine (ICE),140,1350
3069,Automatic,1998,Petrol,Internal Combustion Engine (ICE),140,1350
3070,Automatic,1998,Petrol,Internal Combustion Engine (ICE),140,1350
3071,Automatic,1998,Petrol,Internal Combustion Engine (ICE),142,1350
3072,Automatic,1998,Petrol,Internal Combustion Engine (ICE),142,1350
3073,Automatic,1998,Petrol,Internal Combustion Engine (ICE),142,1350
3074,Automatic,1998,Petrol,Internal Combustion Engine (ICE),142,1350
3075,Automatic,1998,Petrol,Internal Combustion Engine (ICE),142,1350
3076,Automatic,1998,Petrol,Internal Combustion Engine (ICE),142,1350
3077,Automatic,1998,Petrol,Internal Combustion Engine (ICE),157,1350
3078,Automatic,1998,Petrol,Internal Combustion Engine (ICE),157,1350
3079,Automatic,1998,Petrol,Internal Combustion Engine (ICE),138,1350
3080,Automatic,1998,Petrol,Internal Combustion Engine (ICE),140,1350
3081,Automatic,1998,Petrol,Internal Combustion Engine (ICE),140,1350
3082,Automatic,1998,Petrol,Internal Combustion Engine (ICE),140,1350
3083,Automatic,1998,Petrol,Internal Combustion Engine (ICE),134,1350
3084,Automatic,1998,Petrol,Internal Combustion Engine (ICE),135,1350
3085,Automatic,1998,Petrol,Internal Combustion Engine (ICE),135,1350
3086,Automatic,1998,Petrol,Internal Combustion Engine (ICE),135,1350
3087,Automatic,1998,Petrol,Internal Combustion Engine (ICE),137,1350
3088,Automatic,1998,Petrol,Internal Combustion Engine (ICE),137,1350
3089,Automatic,1998,Petrol,Internal Combustion Engine (ICE),137,1350
3090,Automatic,1998,Petrol,Internal Combustion Engine (ICE),137,1350
3091,Manual,1998,Petrol,Internal Combustion Engine (ICE),142,1350
3092,Manual,1998,Petrol,Internal Combustion Engine (ICE),136,1350
3093,Manual,1998,Petrol,Internal Combustion Engine (ICE),142,1350
3094,Manual,1998,Petrol,Internal Combustion Engine (ICE),142,1350
3095,Manual,1998,Petrol,Internal Combustion Engine (ICE),142,1350
3096,Manual,1998,Petrol,Internal Combustion Engine (ICE),142,1350
3097,Manual,1998,Petrol,Internal Combustion Engine (ICE),125,1350
3098,Manual,1998,Petrol,Internal Combustion Engine (ICE),125,1350
3099,Manual,1998,Petrol,Internal Combustion Engine (ICE),125,1350
3100,Manual,1998,Petrol,Internal Combustion Engine (ICE),125,1350
3101,Manual,1998,Petrol,Internal Combustion Engine (ICE),131,1350
3102,Manual,1998,Petrol,Internal Combustion Engine (ICE),125,1350
3103,Manual,1998,Petrol,Internal Combustion Engine (ICE),125,1350
3104,Manual,1998,Petrol,Internal Combustion Engine (ICE),127,1350
3105,Manual,1998,Petrol,Internal Combustion Engine (ICE),127,1350
3106,Manual,1998,Petrol,Internal Combustion Engine (ICE),127,1350
3107,Manual,1998,Petrol,Internal Combustion Engine (ICE),127,1350
3108,Manual,1998,Petrol,Internal Combustion Engine (ICE),127,1350
3109,Manual,1998,Petrol,Internal Combustion Engine (ICE),127,1350
3110,Manual,1998,Petrol,Internal Combustion Engine (ICE),142,1350
3111,Manual,1998,Petrol,Internal Combustion Engine (ICE),142,1350
3112,Manual,1998,Petrol,Internal Combustion Engine (ICE),125,1350
3113,Manual,1998,Petrol,Internal Combustion Engine (ICE),127,1350
3114,Manual,1998,Petrol,Internal Combustion Engine (ICE),121,1350
3115,Manual,1998,Petrol,Internal Combustion Engine (ICE),114,1350
3116,Manual,1998,Petrol,Internal Combustion Engine (ICE),118,1350
3117,Manual,1998,Petrol,Internal Combustion Engine (ICE),117,1350
3118,Manual,1998,Petrol,Internal Combustion Engine (ICE),117,1350
3119,Manual,1998,Petrol,Internal Combustion Engine (ICE),117,1350
3120,Manual,1998,Petrol,Internal Combustion Engine (ICE),117,1350
3121,Manual,1998,Petrol,Internal Combustion Engine (ICE),124,1350
3122,Manual,1998,Petrol,Internal Combustion Engine (ICE),124,1350
3123,Manual,1998,Petrol,Internal Combustion Engine (ICE),127,1350
3124,Manual,1998,Petrol,Internal Combustion Engine (ICE),127,1350
3125,Manual,1998,Petrol,Internal Combustion Engine (ICE),120,1350
3126,Manual,1998,Petrol,Internal Combustion Engine (ICE),121,1350
3127,Manual,1998,Petrol,Internal Combustion Engine (ICE),121,1350
3131,Automatic,1998,Petrol,Internal Combustion Engine (ICE),159,1350
3135,Automatic,1998,Petrol,Internal Combustion Engine (ICE),159,1350
3136,Automatic,1998,Petrol,Internal Combustion Engine (ICE),167,1350
3137,Automatic,1998,Petrol,Internal Combustion Engine (ICE),172,1350
3143,Manual,1998,Petrol,Internal Combustion Engine (ICE),152,1350
3144,Manual,1998,Petrol,Internal Combustion Engine (ICE),152,1350
3145,Manual,1998,Petrol,Internal Combustion Engine (ICE),152,1350
3146,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3147,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3148,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3149,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3151,Manual,1998,Petrol,Internal Combustion Engine (ICE),152,1350
3152,Manual,1998,Petrol,Internal Combustion Engine (ICE),152,1350
3154,Manual,1998,Petrol,Internal Combustion Engine (ICE),152,1350
3155,Manual,1998,Petrol,Internal Combustion Engine (ICE),152,1350
3156,Manual,1998,Petrol,Internal Combustion Engine (ICE),152,1350
3157,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3158,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3159,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3166,Automatic,1998,Petrol,Internal Combustion Engine (ICE),171,1350
3167,Automatic,1998,Petrol,Internal Combustion Engine (ICE),171,1350
3168,Automatic,1998,Petrol,Internal Combustion Engine (ICE),171,1350
3169,Automatic,1998,Petrol,Internal Combustion Engine (ICE),171,1350
3170,Automatic,1998,Petrol,Internal Combustion Engine (ICE),171,1350
3171,Automatic,1998,Petrol,Internal Combustion Engine (ICE),171,1350
3172,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3173,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3174,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3175,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3176,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3177,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3178,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3179,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3180,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3187,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3188,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3189,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3190,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3191,Manual,1998,Petrol,Internal Combustion Engine (ICE),171,1350
3192,Manual,1998,Petrol,Internal Combustion Engine (ICE),171,1350
3200,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3203,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3204,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3206,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3207,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3208,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
3211,Manual,1998,Petrol,Internal Combustion Engine (ICE),155,1350
4362,Manual,1998,Petrol,Internal Combustion Engine (ICE),165,1350
4363,Automatic,1998,Petrol,Internal Combustion Engine (ICE),159,1350
5722,Automatic,1998,Petrol,Internal Combustion Engine (ICE),193,1350
5723,Manual,1998,Petrol,Internal Combustion Engine (ICE),191,1350
5925,Automatic,1998,Petrol,Internal Combustion Engine (ICE),193,1350
5926,Automatic,1998,Petrol,Internal Combustion Engine (ICE),193,1350
5927,Automatic,1998,Petrol,Internal Combustion Engine (ICE),193,1350
5928,Manual,1998,Petrol,Internal Combustion Engine (ICE),191,1350
5929,Manual,1998,Petrol,Internal Combustion Engine (ICE),191,1350
5930,Manual,1998,Petrol,Internal Combustion Engine (ICE),191,1350
6071,Automatic,1998,Petrol,Internal Combustion Engine (ICE),167,1350
1092,Automatic,998,Petrol,Internal Combustion Engine (ICE),128,0
1093,Automatic,998,Petrol,Internal Combustion Engine (ICE),154,0
1120,Automatic,998,Petrol,Internal Combustion Engine (ICE),131,0
1121,Automatic,998,Petrol,Internal Combustion Engine (ICE),157,0
1641,Automatic,998,Petrol,Internal Combustion Engine (ICE),126,0
1643,Automatic,998,Petrol,Internal Combustion Engine (ICE),126,0
1656,Automatic,998,Petrol,Internal Combustion Engine (ICE),120,0
2077,Automatic,998,Petrol,Internal Combustion Engine (ICE),118,0
2079,Automatic,998,Petrol,Internal Combustion Engine (ICE),119,0
2081,Automatic,998,Petrol,Internal Combustion Engine (ICE),123,0
2083,Automatic,998,Petrol,Internal Combustion Engine (ICE),123,0
2085,Automatic,998,Petrol,Internal Combustion Engine (ICE),122,0
2092,Automatic,998,Petrol,Internal Combustion Engine (ICE),118,0
2094,Automatic,998,Petrol,Internal Combustion Engine (ICE),119,0
2096,Automatic,998,Petrol,Internal Combustion Engine (ICE),122,0
2100,Automatic,998,Petrol,Internal Combustion Engine (ICE),123,0
2102,Automatic,998,Petrol,Internal Combustion Engine (ICE),123,0
2137,Automatic,998,Petrol,Internal Combustion Engine (ICE),127,0
2146,Automatic,998,Petrol,Internal Combustion Engine (ICE),123,0
2148,Automatic,998,Petrol,Internal Combustion Engine (ICE),142,0
2150,Automatic,998,Petrol,Internal Combustion Engine (ICE),126,0
2154,Automatic,998,Petrol,Internal Combustion Engine (ICE),123,0
2157,Automatic,998,Petrol,Internal Combustion Engine (ICE),119,0
2308,Automatic,998,Petrol,Internal Combustion Engine (ICE),130,0
2313,Automatic,998,Petrol,Internal Combustion Engine (ICE),138,0
2316,Automatic,998,Petrol,Internal Combustion Engine (ICE),138,0
2318,Automatic,998,Petrol,Internal Combustion Engine (ICE),129,0
2326,Automatic,998,Petrol,Internal Combustion Engine (ICE),138,0
2328,Automatic,998,Petrol,Internal Combustion Engine (ICE),138,0
2330,Automatic,998,Petrol,Internal Combustion Engine (ICE),125,0
5781,Automatic,998,Petrol,Internal Combustion Engine (ICE),118,0
5783,Automatic,998,Petrol,Internal Combustion Engine (ICE),113,0
5785,Automatic,998,Petrol,Internal Combustion Engine (ICE),114,0
5787,Automatic,998,Petrol,Internal Combustion Engine (ICE),113,0
5789,Automatic,998,Petrol,Internal Combustion Engine (ICE),113,0
5791,Automatic,998,Petrol,Internal Combustion Engine (ICE),113,0
5793,Automatic,998,Petrol,Internal Combustion Engine (ICE),113,0
5795,Automatic,998,Petrol,Internal Combustion Engine (ICE),113,0
5797,Automatic,998,Petrol,Internal Combustion Engine (ICE),113,0
5799,Automatic,998,Petrol,Internal Combustion Engine (ICE),113,0
5801,Automatic,998,Petrol,Internal Combustion Engine (ICE),113,0
5803,Automatic,998,Petrol,Internal Combustion Engine (ICE),113,0
5805,Automatic,998,Petrol,Internal Combustion Engine (ICE),114,0
329,Manual,998,Petrol,Internal Combustion Engine (ICE),109,0
330,Manual,998,Petrol,Internal Combustion Engine (ICE),117,0
413,Manual,998,Petrol,Internal Combustion Engine (ICE),141,0
414,Manual,998,Petrol,Internal Combustion Engine (ICE),141,0
419,Manual,998,Petrol,Internal Combustion Engine (ICE),142,0
420,Manual,998,Petrol,Internal Combustion Engine (ICE),144,0
427,Manual,998,Petrol,Internal Combustion Engine (ICE),142,0
428,Manual,998,Petrol,Internal Combustion Engine (ICE),143,0
435,Manual,998,Petrol,Internal Combustion Engine (ICE),136,0
436,Manual,998,Petrol,Internal Combustion Engine (ICE),136,0
437,Manual,998,Petrol,Internal Combustion Engine (ICE),138,0
438,Manual,998,Petrol,Internal Combustion Engine (ICE),139,0
443,Manual,998,Petrol,Internal Combustion Engine (ICE),137,0
444,Manual,998,Petrol,Internal Combustion Engine (ICE),138,0
449,Manual,998,Petrol,Internal Combustion Engine (ICE),129,0
450,Manual,998,Petrol,Internal Combustion Engine (ICE),130,0
459,Manual,998,Petrol,Internal Combustion Engine (ICE),131,0
460,Manual,998,Petrol,Internal Combustion Engine (ICE),131,0
469,Manual,998,Petrol,Internal Combustion Engine (ICE),130,0
470,Manual,998,Petrol,Internal Combustion Engine (ICE),131,0
717,Manual,998,Petrol,Internal Combustion Engine (ICE),140,0
718,Manual,998,Petrol,Internal Combustion Engine (ICE),141,0
723,Manual,998,Petrol,Internal Combustion Engine (ICE),142,0
724,Manual,998,Petrol,Internal Combustion Engine (ICE),148,0
733,Manual,998,Petrol,Internal Combustion Engine (ICE),142,0
734,Manual,998,Petrol,Internal Combustion Engine (ICE),150,0
735,Manual,998,Petrol,Internal Combustion Engine (ICE),144,0
736,Manual,998,Petrol,Internal Combustion Engine (ICE),144,0
743,Manual,998,Petrol,Internal Combustion Engine (ICE),136,0
744,Manual,998,Petrol,Internal Combustion Engine (ICE),136,0
745,Manual,998,Petrol,Internal Combustion Engine (ICE),137,0
746,Manual,998,Petrol,Internal Combustion Engine (ICE),143,0
751,Manual,998,Petrol,Internal Combustion Engine (ICE),137,0
752,Manual,998,Petrol,Internal Combustion Engine (ICE),138,0
753,Manual,998,Petrol,Internal Combustion Engine (ICE),139,0
754,Manual,998,Petrol,Internal Combustion Engine (ICE),140,0
761,Manual,998,Petrol,Internal Combustion Engine (ICE),129,0
762,Manual,998,Petrol,Internal Combustion Engine (ICE),130,0
771,Manual,998,Petrol,Internal Combustion Engine (ICE),131,0
772,Manual,998,Petrol,Internal Combustion Engine (ICE),132,0
783,Manual,998,Petrol,Internal Combustion Engine (ICE),130,0
784,Manual,998,Petrol,Internal Combustion Engine (ICE),131,0
785,Manual,998,Petrol,Internal Combustion Engine (ICE),137,0
786,Manual,998,Petrol,Internal Combustion Engine (ICE),137,0
1044,Manual,998,Petrol,Internal Combustion Engine (ICE),134,0
1045,Manual,998,Petrol,Internal Combustion Engine (ICE),151,0
1046,Manual,998,Petrol,Internal Combustion Engine (ICE),134,0
1047,Manual,998,Petrol,Internal Combustion Engine (ICE),151,0
1048,Manual,998,Petrol,Internal Combustion Engine (ICE),134,0
1049,Manual,998,Petrol,Internal Combustion Engine (ICE),151,0
1054,Manual,998,Petrol,Internal Combustion Engine (ICE),134,0
1055,Manual,998,Petrol,Internal Combustion Engine (ICE),151,0
1056,Manual,998,Petrol,Internal Combustion Engine (ICE),134,0
1057,Manual,998,Petrol,Internal Combustion Engine (ICE),151,0
1302,Manual,998,Petrol,Internal Combustion Engine (ICE),149,0
1303,Manual,998,Petrol,Internal Combustion Engine (ICE),159,0
1304,Manual,998,Petrol,Internal Combustion Engine (ICE),139,0
1305,Manual,998,Petrol,Internal Combustion Engine (ICE),156,0
1640,Manual,998,Petrol,Internal Combustion Engine (ICE),114,0
1642,Manual,998,Petrol,Internal Combustion Engine (ICE),119,0
1644,Manual,998,Petrol,Internal Combustion Engine (ICE),120,0
1649,Manual,998,Petrol,Internal Combustion Engine (ICE),123,0
1655,Manual,998,Petrol,Internal Combustion Engine (ICE),120,0
1657,Manual,998,Petrol,Internal Combustion Engine (ICE),120,0
1843,Manual,998,Petrol,Internal Combustion Engine (ICE),134,0
1860,Manual,998,Petrol,Internal Combustion Engine (ICE),127,0
1861,Manual,998,Petrol,Internal Combustion Engine (ICE),127,0
